variant_id,variable,level,jd_id,jd_category,model,score
name_chinese_03,name,chinese,jd_cb7918bc1c3612c6,swe,minilm,0.40168856128799324
name_chinese_03,name,chinese,jd_cce49d8244a767a9,product,minilm,0.15762849647061236
name_chinese_03,name,chinese,jd_cd575dee17230ea8,data,minilm,0.38887511932067864
name_chinese_03,name,chinese,jd_d089a76bd624b7fc,swe,minilm,0.2921482193460282
name_chinese_03,name,chinese,jd_d0e892f80697b6cb,product,minilm,0.2664124424440656
name_chinese_03,name,chinese,jd_d3368eadbbaa458b,product,minilm,0.37780399626175626
name_chinese_03,name,chinese,jd_d3aa4076d9aac4b7,consulting,minilm,0.37891422299081545
name_chinese_03,name,chinese,jd_d4a81a4b200f72d4,swe,minilm,0.355530566067977
name_chinese_03,name,chinese,jd_d4bb189741bdb0ae,product,minilm,0.37310844869030774
name_chinese_03,name,chinese,jd_d5a16b7bc8ba6039,unclassified,minilm,0.30660437164617804
name_chinese_03,name,chinese,jd_d5aeb2d931abde4b,data,minilm,0.23776003472366258
name_chinese_03,name,chinese,jd_d5dee02141ed4987,data,minilm,0.15762849647061236
name_chinese_03,name,chinese,jd_d5e9e9cdc4e5dec2,product,minilm,0.15762849647061236
name_chinese_03,name,chinese,jd_d636300c35a03ea8,swe,minilm,0.328235233375899
name_chinese_03,name,chinese,jd_d6c1d6112a136d84,consulting,minilm,0.15382029852957466
name_chinese_03,name,chinese,jd_d72594ad1673144d,product,minilm,0.2858922231234973
name_chinese_03,name,chinese,jd_d7b2b519efca45c4,swe,minilm,0.18387994190388288
name_chinese_03,name,chinese,jd_d8580bd2805ba37f,swe,minilm,0.28820486586782873
name_chinese_03,name,chinese,jd_d8937e402bae19dd,data,minilm,0.2661640890523225
name_chinese_03,name,chinese,jd_d9f7e99a04b50363,swe,minilm,0.3430239725170362
name_chinese_03,name,chinese,jd_da03765cd166509d,data,minilm,0.21107345266489835
name_chinese_03,name,chinese,jd_da97b72895297540,swe,minilm,0.3784654852856267
name_chinese_03,name,chinese,jd_dde1ced0044c6e19,unclassified,minilm,0.2737506238037672
name_chinese_03,name,chinese,jd_ddf7d4a51785055e,swe,minilm,0.2877556739498347
name_chinese_03,name,chinese,jd_df2dd64d85690763,product,minilm,0.3532969790629649
name_chinese_03,name,chinese,jd_e03fa04c4586b993,unclassified,minilm,0.13342522890061342
name_chinese_03,name,chinese,jd_e0f599531e15022a,unclassified,minilm,0.1451877623102671
name_chinese_03,name,chinese,jd_e16c972bb3cf5b35,unclassified,minilm,0.22022491629317337
name_chinese_03,name,chinese,jd_e19f2cf94d5fc4ab,data,minilm,0.32852632188869424
name_chinese_03,name,chinese,jd_e1ef16198080d5b0,data,minilm,0.290504470130456
name_chinese_03,name,chinese,jd_e4739ea52ce7e8f2,swe,minilm,0.2530317023124052
name_chinese_03,name,chinese,jd_e518fac867df7886,data,minilm,0.30199995803784224
name_chinese_03,name,chinese,jd_e58c43c547b00f86,product,minilm,0.21107345266489835
name_chinese_03,name,chinese,jd_e592cfcc5d64f3bf,data,minilm,0.15762849647061236
name_chinese_03,name,chinese,jd_e6b64a49a58c923b,data,minilm,0.31472830457579026
name_chinese_03,name,chinese,jd_e723bf21ed78375f,unclassified,minilm,0.24968433889465033
name_chinese_03,name,chinese,jd_e76ac42bf564af58,data,minilm,0.21107345266489835
name_chinese_03,name,chinese,jd_e7bbebf12b32be5c,data,minilm,0.15088901761081533
name_chinese_03,name,chinese,jd_e9a80fb8879ec352,consulting,minilm,0.24329853880933766
name_chinese_03,name,chinese,jd_eb03bc54b248ce1b,unclassified,minilm,0.2041108487158942
name_chinese_03,name,chinese,jd_ed316c66c64088ad,data,minilm,0.2908693640291169
name_chinese_03,name,chinese,jd_ed98561b3bca8a05,consulting,minilm,0.2441914539516192
name_chinese_03,name,chinese,jd_eff21b1d54c3b85d,product,minilm,0.36142187243986246
name_chinese_03,name,chinese,jd_f002d62a3a5b0dd1,swe,minilm,0.2649484803763007
name_chinese_03,name,chinese,jd_f050094483bdd1a0,swe,minilm,0.2972762226274269
name_chinese_03,name,chinese,jd_f0cdc8fe53fb98cc,unclassified,minilm,0.21010411323365413
name_chinese_03,name,chinese,jd_f0ce305dadb999b9,data,minilm,0.3661906084808497
name_chinese_03,name,chinese,jd_f12c2a3f99729193,swe,minilm,0.308048702176278
name_chinese_03,name,chinese,jd_f17267b5f3d94821,swe,minilm,0.2531454902155476
name_chinese_03,name,chinese,jd_f21e184efb3f08e5,swe,minilm,0.25820239648469356
name_chinese_03,name,chinese,jd_f3e9875c5876bae8,data,minilm,0.15762849647061236
name_chinese_03,name,chinese,jd_f432df00bf491897,data,minilm,0.21107345266489835
name_chinese_03,name,chinese,jd_f486703d1b3395d1,consulting,minilm,0.19001008751103252
name_chinese_03,name,chinese,jd_f6d49acd09c13943,data,minilm,0.15762849647061236
name_chinese_03,name,chinese,jd_f99de49398fa1597,unclassified,minilm,0.22918096465976537
name_chinese_03,name,chinese,jd_fc89e57d87b9315c,consulting,minilm,0.18292197082213235
name_chinese_03,name,chinese,jd_fea9e75a5e87826b,swe,minilm,0.2505888374067229
name_chinese_04,name,chinese,jd_00a6a297acb71dd5,product,minilm,0.23469494763587276
name_chinese_04,name,chinese,jd_020a83e03087d359,data,minilm,0.34635388437064196
name_chinese_04,name,chinese,jd_02443fbcbc3e7b97,swe,minilm,0.26301297247371047
name_chinese_04,name,chinese,jd_02b0803e16f61687,consulting,minilm,0.2513238025495245
name_chinese_04,name,chinese,jd_03262d05379f7ecd,swe,minilm,0.23682287721188477
name_chinese_04,name,chinese,jd_0357846a7e2f4d1d,swe,minilm,0.40384496016168736
name_chinese_04,name,chinese,jd_038db4930aad500c,data,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_03d2ab6009b864c3,data,minilm,0.4414012185583568
name_chinese_04,name,chinese,jd_05a24407957e0691,data,minilm,0.1586957341070987
name_chinese_04,name,chinese,jd_06231c926d5bf464,consulting,minilm,0.1747687029569472
name_chinese_04,name,chinese,jd_069d277629f131f3,product,minilm,0.18039751321115638
name_chinese_04,name,chinese,jd_06d329797bea5ccd,swe,minilm,0.23680086817443746
name_chinese_04,name,chinese,jd_0770f5208e6871ac,swe,minilm,0.3991180069812972
name_chinese_04,name,chinese,jd_07e862b2ecf89cbc,unclassified,minilm,0.28576872386992425
name_chinese_04,name,chinese,jd_0916eaf4fe1092f2,product,minilm,0.02346023265824957
name_chinese_04,name,chinese,jd_09dad3e0b0d9cd6a,consulting,minilm,0.19872968292452414
name_chinese_04,name,chinese,jd_0a16c4c98c88d7a0,product,minilm,0.31084327783949606
name_chinese_04,name,chinese,jd_0a609701913f5a75,swe,minilm,0.1925768497000968
name_chinese_04,name,chinese,jd_0a9762d8843b83e0,data,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_0bee3551a73d78a3,swe,minilm,0.45804082392640144
name_chinese_04,name,chinese,jd_0ca483f637e33f13,data,minilm,0.2660019461832551
name_chinese_04,name,chinese,jd_0d3ea6dbbc30153f,swe,minilm,0.1973396149972522
name_chinese_04,name,chinese,jd_0eeb6575f56e7f69,unclassified,minilm,0.22102548645909859
name_chinese_04,name,chinese,jd_0ef673fb285823ad,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_0f13ca3eba207b16,consulting,minilm,0.18307555699669548
name_chinese_04,name,chinese,jd_0f7579aec268be49,product,minilm,0.2994877701045815
name_chinese_04,name,chinese,jd_0fa516910ac9b44a,swe,minilm,0.338414026443528
name_chinese_04,name,chinese,jd_0fd876fe87aca323,consulting,minilm,0.22550721499261844
name_chinese_04,name,chinese,jd_1027baf4d50a7929,data,minilm,0.24509820671009658
name_chinese_04,name,chinese,jd_1049b0f893728721,unclassified,minilm,0.05738099884532387
name_chinese_04,name,chinese,jd_10d3553435c98af7,product,minilm,0.23026063056885615
name_chinese_04,name,chinese,jd_14caadfd234d0a39,unclassified,minilm,0.3382877986724967
name_chinese_04,name,chinese,jd_167daabaa6d25236,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_16bc5d0fc909aee1,unclassified,minilm,0.29018595326718516
name_chinese_04,name,chinese,jd_1768aaac673275f2,unclassified,minilm,0.22790692087007958
name_chinese_04,name,chinese,jd_17749ce6c93ea26c,consulting,minilm,0.1841807975937368
name_chinese_04,name,chinese,jd_1816188e68594aa1,swe,minilm,0.3210798699777014
name_chinese_04,name,chinese,jd_1962f1bb30accf2d,data,minilm,0.3027865745579263
name_chinese_04,name,chinese,jd_1a37599c56e97052,data,minilm,0.2621004630555126
name_chinese_04,name,chinese,jd_1ae0b11da63288a6,data,minilm,0.36954690530683626
name_chinese_04,name,chinese,jd_1c28aa702102ad60,product,minilm,0.38830991284156713
name_chinese_04,name,chinese,jd_1cac2873b40bd604,consulting,minilm,0.2527725571115615
name_chinese_04,name,chinese,jd_1d64a46b76234cda,data,minilm,0.37383358479623113
name_chinese_04,name,chinese,jd_1ec8407165dcc4a3,swe,minilm,0.23922399154921176
name_chinese_04,name,chinese,jd_1f23c60a48236b11,swe,minilm,0.23485094629926417
name_chinese_04,name,chinese,jd_1ff3006b16b1697b,product,minilm,0.31385385040233327
name_chinese_04,name,chinese,jd_200946c0c5d0ae0b,unclassified,minilm,0.2315309407778996
name_chinese_04,name,chinese,jd_201e63cf39154616,unclassified,minilm,0.21674826324149737
name_chinese_04,name,chinese,jd_2116afc3b2bcd322,unclassified,minilm,0.2301333404673347
name_chinese_04,name,chinese,jd_225fabbfbbf62c4f,swe,minilm,0.3410946747488375
name_chinese_04,name,chinese,jd_23647ae909026b96,product,minilm,0.10719891470719323
name_chinese_04,name,chinese,jd_25b4e5360bba33f7,data,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_26953d29fcd98ad6,consulting,minilm,0.23202499092952303
name_chinese_04,name,chinese,jd_286fb740fa143aac,unclassified,minilm,0.25382381462943565
name_chinese_04,name,chinese,jd_2965b846a6f2aaa0,product,minilm,0.2202862496434709
name_chinese_04,name,chinese,jd_29fba6e373261f61,unclassified,minilm,0.213910822291292
name_chinese_04,name,chinese,jd_2a4887eaed7c6f97,product,minilm,0.20193983397073845
name_chinese_04,name,chinese,jd_2a8590e1c18a6119,product,minilm,0.20771230471888785
name_chinese_04,name,chinese,jd_2b3617cb2d9e197e,consulting,minilm,0.15565740148489235
name_chinese_04,name,chinese,jd_2b6e8cb5fef2ebca,swe,minilm,0.18850313681077005
name_chinese_04,name,chinese,jd_2c78bfdc312c7b34,unclassified,minilm,0.22790692087007958
name_chinese_04,name,chinese,jd_2da39ca80385e65c,data,minilm,0.3887963003908596
name_chinese_04,name,chinese,jd_2e58096fc9797fdc,unclassified,minilm,0.27682188085764825
name_chinese_04,name,chinese,jd_2f994113bb7ddad9,product,minilm,0.23504101240985142
name_chinese_04,name,chinese,jd_30404ac2bf89d5ca,swe,minilm,0.343004749606223
name_chinese_04,name,chinese,jd_31712cd287144b43,unclassified,minilm,0.2539553975576108
name_chinese_04,name,chinese,jd_32084644a50f2c11,consulting,minilm,0.18850313681077005
name_chinese_04,name,chinese,jd_32e2838f8e998888,product,minilm,0.18850313681077005
name_chinese_04,name,chinese,jd_3311aec1bcc986c7,product,minilm,0.12280335057743139
name_chinese_04,name,chinese,jd_34bd0bb2bcb7ff85,consulting,minilm,0.1491020135561329
name_chinese_04,name,chinese,jd_35ba8096a709b039,swe,minilm,0.1726281145354535
name_chinese_04,name,chinese,jd_35d4912efa14857a,data,minilm,0.24254373914479593
name_chinese_04,name,chinese,jd_385ced56c0122e07,swe,minilm,0.3227524241548093
name_chinese_04,name,chinese,jd_3b53ddaf1d8a225d,unclassified,minilm,0.33020498874662596
name_chinese_04,name,chinese,jd_3b8018e0e604afca,consulting,minilm,0.26667271049326113
name_chinese_04,name,chinese,jd_3dcd9a33af5a1348,swe,minilm,0.2543294976848692
name_chinese_04,name,chinese,jd_3e0ca3dc0fa861b9,consulting,minilm,0.2432296769266599
name_chinese_04,name,chinese,jd_3f1d6319fba83c8c,swe,minilm,0.2179263776990828
name_chinese_04,name,chinese,jd_3f22ab24b04835f9,swe,minilm,0.28318127572824336
name_chinese_04,name,chinese,jd_3f9c4a7df56c58bd,consulting,minilm,0.1586957341070987
name_chinese_04,name,chinese,jd_40dd7e9e861529b7,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_4244a836004b885b,data,minilm,0.1918971963567621
name_chinese_04,name,chinese,jd_438e4802ef476aa3,swe,minilm,0.40142541802181647
name_chinese_04,name,chinese,jd_439202b822c91a11,data,minilm,0.3139302443573527
name_chinese_04,name,chinese,jd_43aaa19fe0e1c433,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_43ea59620ea9d5b5,consulting,minilm,0.2905079237332163
name_chinese_04,name,chinese,jd_443e4dff47b6f0c6,unclassified,minilm,0.2409708314654293
name_chinese_04,name,chinese,jd_452d69e4e95591a9,consulting,minilm,0.31818873120151087
name_chinese_04,name,chinese,jd_454f406ba5bbf065,swe,minilm,0.45427297308320574
name_chinese_04,name,chinese,jd_458f1f6215f23896,product,minilm,0.19481950248281577
name_chinese_04,name,chinese,jd_48764075bfa243dc,product,minilm,0.12357088651356268
name_chinese_04,name,chinese,jd_49b3cfc40190d670,data,minilm,0.21734925876145783
name_chinese_04,name,chinese,jd_4a0384c42f7d73d6,consulting,minilm,0.24118454606751505
name_chinese_04,name,chinese,jd_4a1bf4eeb67e4174,swe,minilm,0.22950095692422107
name_chinese_04,name,chinese,jd_4ab0c533dae90163,consulting,minilm,0.2403218180902073
name_chinese_04,name,chinese,jd_4d7bf824d3033821,product,minilm,-0.020590601571903205
name_chinese_04,name,chinese,jd_4e9cea8c6cb7392e,swe,minilm,0.19410532706557526
name_chinese_04,name,chinese,jd_501cea4d20cbedba,swe,minilm,0.28805801811330883
name_chinese_04,name,chinese,jd_51c8ff85921d7550,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_54363f569f436b1a,product,minilm,0.31385385040233327
name_chinese_04,name,chinese,jd_5524857f44c35221,data,minilm,0.4157933652445618
name_chinese_04,name,chinese,jd_556aa04a8fb73ad8,data,minilm,0.21805922392480795
name_chinese_04,name,chinese,jd_562c0d28a1a0d03d,swe,minilm,0.4250602632478596
name_chinese_04,name,chinese,jd_576b73fe69e9f20d,consulting,minilm,0.26667271049326113
name_chinese_04,name,chinese,jd_579f46f977f45473,consulting,minilm,0.2794094685526277
name_chinese_04,name,chinese,jd_582bc307bd73fe23,product,minilm,0.38264374130575696
name_chinese_04,name,chinese,jd_59afd105ae5429e3,swe,minilm,0.19418583334796946
name_chinese_04,name,chinese,jd_5b385c72e1e8a4e6,product,minilm,0.166440879109785
name_chinese_04,name,chinese,jd_5bfb50faa3d8f0e1,consulting,minilm,0.24657047151208986
name_chinese_04,name,chinese,jd_5fde223c0020564c,swe,minilm,0.3708950780130845
name_chinese_04,name,chinese,jd_6010c4f6e9121061,data,minilm,0.3454479252866064
name_chinese_04,name,chinese,jd_61d515a5085c2467,data,minilm,0.3107902247198492
name_chinese_04,name,chinese,jd_62038a41777de0ff,swe,minilm,0.2964991687972524
name_chinese_04,name,chinese,jd_659eebb6dc0bb0cf,swe,minilm,0.32439704614674936
name_chinese_04,name,chinese,jd_65d074f6170064ce,product,minilm,0.3434777250336063
name_chinese_04,name,chinese,jd_6719921d465d62f9,swe,minilm,0.3194930925401457
name_chinese_04,name,chinese,jd_6b1f2da4691b9a7c,unclassified,minilm,0.09335234688717195
name_chinese_04,name,chinese,jd_6b92ca61531dba09,swe,minilm,0.2948422945617113
name_chinese_04,name,chinese,jd_6be31d40082c9181,product,minilm,0.21232394175613098
name_chinese_04,name,chinese,jd_6ca3c3e2369b921f,consulting,minilm,0.2794094685526277
name_chinese_04,name,chinese,jd_6d822dd6f6e96063,swe,minilm,0.24827182502235232
name_chinese_04,name,chinese,jd_6e306ef4ae2f2a35,swe,minilm,0.2523662995544972
name_chinese_04,name,chinese,jd_6f32b4be16c776ab,unclassified,minilm,0.47355198071679705
name_chinese_04,name,chinese,jd_6fe11900b6892325,unclassified,minilm,0.41415312100682844
name_chinese_04,name,chinese,jd_706742770c6b80a6,product,minilm,0.10926595846900092
name_chinese_04,name,chinese,jd_71bcaeb29a066c4d,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_7221d721af21e011,data,minilm,0.17635760862584077
name_chinese_04,name,chinese,jd_739d8d67b02b0f69,unclassified,minilm,0.2558515802878947
name_chinese_04,name,chinese,jd_73de9c4a398a2916,consulting,minilm,0.26140344860994025
name_chinese_04,name,chinese,jd_74d156e0cf64224a,consulting,minilm,0.2976598829628412
name_chinese_04,name,chinese,jd_7524ad5705d40f54,product,minilm,0.21269099070850914
name_chinese_04,name,chinese,jd_7590fb87fdaba530,consulting,minilm,0.3714520443948369
name_chinese_04,name,chinese,jd_75de58c306507370,consulting,minilm,0.1586957341070987
name_chinese_04,name,chinese,jd_766dfcadd1435733,data,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_769361e56cfdf231,swe,minilm,0.40284607017727336
name_chinese_04,name,chinese,jd_76e5fd0088340126,data,minilm,0.1586957341070987
name_chinese_04,name,chinese,jd_77d17d663eb91112,swe,minilm,0.3657113517000276
name_chinese_04,name,chinese,jd_77f4a960c813ba04,consulting,minilm,0.2502152280943406
name_chinese_04,name,chinese,jd_7836f96d7314e4eb,swe,minilm,0.16307431452253324
name_chinese_04,name,chinese,jd_7aa647417e7ed395,product,minilm,0.2864894250333172
name_chinese_04,name,chinese,jd_7aa7ece93f7fa32b,swe,minilm,0.2682201939432026
name_chinese_04,name,chinese,jd_7aea72dc31c8c82f,swe,minilm,0.26174156387857184
name_chinese_04,name,chinese,jd_7b38080b2b859042,swe,minilm,0.30255871496760695
name_chinese_04,name,chinese,jd_7de7cd3fbac941d4,unclassified,minilm,0.09836147062233257
name_chinese_04,name,chinese,jd_7f61c177a384c9bf,product,minilm,0.22627353084649196
name_chinese_04,name,chinese,jd_7fee1f2df5db7442,product,minilm,0.15137077210065517
name_chinese_04,name,chinese,jd_83244b0fb3f1043d,consulting,minilm,0.23920280582990402
name_chinese_04,name,chinese,jd_833dfa9f310597bd,product,minilm,0.2552679568330791
name_chinese_04,name,chinese,jd_838288a8d8eff810,unclassified,minilm,0.3280666026394199
name_chinese_04,name,chinese,jd_8390bcc927b3f72b,swe,minilm,0.24745895439317336
name_chinese_04,name,chinese,jd_8442bc7b56c9b8f5,swe,minilm,0.2192078968141714
name_chinese_04,name,chinese,jd_8634b4a34652b5c3,swe,minilm,0.29256766858934796
name_chinese_04,name,chinese,jd_867f84ac5a1a475a,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_86bfc905b9ad066c,unclassified,minilm,0.22221049705560902
name_chinese_04,name,chinese,jd_885e6d6d6c923bc2,consulting,minilm,0.16366280624794255
name_chinese_04,name,chinese,jd_88c0d3389aba632a,data,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_8b0f0ad306ffb46c,consulting,minilm,0.3367154004927725
name_chinese_04,name,chinese,jd_8b4b6e27adefce37,data,minilm,0.3314923940137135
name_chinese_04,name,chinese,jd_8b93c5b7e2960174,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_8bc270a2da5d309f,consulting,minilm,0.2323985090756982
name_chinese_04,name,chinese,jd_8bdde1b56a1861dc,swe,minilm,0.2884729934005234
name_chinese_04,name,chinese,jd_8deffa6d1a231300,product,minilm,0.17607805941322513
name_chinese_04,name,chinese,jd_924e90671e81aa89,product,minilm,0.19958704680008782
name_chinese_04,name,chinese,jd_97d9b743bfe21daf,data,minilm,0.26749505395605283
name_chinese_04,name,chinese,jd_97f02a6b790a3533,data,minilm,0.30753379026006095
name_chinese_04,name,chinese,jd_989db4bed57c8fb5,product,minilm,0.4475536970637353
name_chinese_04,name,chinese,jd_9bcaee7b12e887fb,unclassified,minilm,0.1411573722869316
name_chinese_04,name,chinese,jd_9d95ac12aa0c6492,data,minilm,0.16629878357691935
name_chinese_04,name,chinese,jd_9e2510341597c7cb,data,minilm,0.2885398168194571
name_chinese_04,name,chinese,jd_9f77e00ed389206f,unclassified,minilm,0.23351040144747087
name_chinese_04,name,chinese,jd_a26a71d20606ea28,product,minilm,0.21232394175613098
name_chinese_04,name,chinese,jd_a5c992a3d7b2fd1d,product,minilm,0.31385385040233327
name_chinese_04,name,chinese,jd_a5d12a43ba286690,product,minilm,0.20193983397073845
name_chinese_04,name,chinese,jd_a9c32afc7f5edf9f,swe,minilm,0.19292722608553065
name_chinese_04,name,chinese,jd_a9cb8d4000c80a0d,data,minilm,0.32688070173339107
name_chinese_04,name,chinese,jd_aa7db163f8ec8280,data,minilm,0.26749505395605283
name_chinese_04,name,chinese,jd_accb9b3e7afc89ab,consulting,minilm,0.23367525108247714
name_chinese_04,name,chinese,jd_ad7a498a86a97f6d,swe,minilm,0.2759443990815763
name_chinese_04,name,chinese,jd_adf671f33633aeb3,product,minilm,0.31385385040233327
name_chinese_04,name,chinese,jd_af2cd3f93672d678,product,minilm,0.10598910685023202
name_chinese_04,name,chinese,jd_b0b38e998fefdaf3,swe,minilm,0.2629142760669419
name_chinese_04,name,chinese,jd_b156815080a77ad9,data,minilm,0.24090012079232284
name_chinese_04,name,chinese,jd_b333deab4ad74b36,swe,minilm,0.2747530167334751
name_chinese_04,name,chinese,jd_b5645d45d9247adb,data,minilm,0.31477818273059505
name_chinese_04,name,chinese,jd_b5f37d67ce6366c8,swe,minilm,0.3166472239083428
name_chinese_04,name,chinese,jd_b698bb86e88e82cc,swe,minilm,0.26311436856330617
name_chinese_04,name,chinese,jd_b6be316e5e07173f,consulting,minilm,0.10405380218284457
name_chinese_04,name,chinese,jd_b71cb8e89feec609,product,minilm,0.4275758549405839
name_chinese_04,name,chinese,jd_b7c0baacabf16dbf,product,minilm,0.37131880740270007
name_chinese_04,name,chinese,jd_b7f4c2024375b374,data,minilm,0.4077204358362624
name_chinese_04,name,chinese,jd_b88035320b906600,unclassified,minilm,0.13601125660261687
name_chinese_04,name,chinese,jd_bb818db46b233441,swe,minilm,0.3606970010843814
name_chinese_04,name,chinese,jd_bbcdc871f962dac5,product,minilm,0.3025349428760119
name_chinese_04,name,chinese,jd_bda965ac0ce26820,data,minilm,0.37571274421565
name_chinese_04,name,chinese,jd_bf59b28eeeb8b5d0,consulting,minilm,0.23031247670355043
name_chinese_04,name,chinese,jd_c03dcd9cbe5575a5,swe,minilm,0.2860595594012444
name_chinese_04,name,chinese,jd_c295be02dc4913df,data,minilm,0.37081634615830217
name_chinese_04,name,chinese,jd_c3146f37eb456132,data,minilm,0.3096980828804995
name_chinese_04,name,chinese,jd_c3cbd34781b23fb5,data,minilm,0.2914507796061585
name_chinese_04,name,chinese,jd_c4dc2da6280be68b,data,minilm,0.43396960771865206
name_chinese_04,name,chinese,jd_c5ed1d4c1058dd06,data,minilm,0.3739294900540951
name_chinese_04,name,chinese,jd_c6463c037cdf527a,product,minilm,0.3055319532579894
name_chinese_04,name,chinese,jd_c738a90551c4ff2a,swe,minilm,0.2616678477091616
name_chinese_04,name,chinese,jd_c79c4d80ccbd8243,swe,minilm,0.26719607453152683
name_chinese_04,name,chinese,jd_c83cc78de5081604,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_c898326132c2f154,consulting,minilm,0.23492722465570576
name_chinese_04,name,chinese,jd_c8c74b5960a2a9c2,data,minilm,0.2622793992514155
name_chinese_04,name,chinese,jd_c90f5829a592b247,data,minilm,0.4565963064042215
name_chinese_04,name,chinese,jd_c9524b0cf3167be7,unclassified,minilm,0.3942008028170658
name_chinese_04,name,chinese,jd_ca208b6a36a6ae8e,consulting,minilm,0.2495724782798479
name_chinese_04,name,chinese,jd_cb0262e7daa61fda,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_cb16cecfaa45e639,consulting,minilm,0.2919732830969229
name_chinese_04,name,chinese,jd_cb7918bc1c3612c6,swe,minilm,0.40889524482016304
name_chinese_04,name,chinese,jd_cce49d8244a767a9,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_cd575dee17230ea8,data,minilm,0.4163134838860877
name_chinese_04,name,chinese,jd_d089a76bd624b7fc,swe,minilm,0.2963985223156815
name_chinese_04,name,chinese,jd_d0e892f80697b6cb,product,minilm,0.2654639731247419
name_chinese_04,name,chinese,jd_d3368eadbbaa458b,product,minilm,0.37407236514386977
name_chinese_04,name,chinese,jd_d3aa4076d9aac4b7,consulting,minilm,0.3860430919562429
name_chinese_04,name,chinese,jd_d4a81a4b200f72d4,swe,minilm,0.38529381341432534
name_chinese_04,name,chinese,jd_d4bb189741bdb0ae,product,minilm,0.40094745150041333
name_chinese_04,name,chinese,jd_d5a16b7bc8ba6039,unclassified,minilm,0.323377481931488
name_chinese_04,name,chinese,jd_d5aeb2d931abde4b,data,minilm,0.22830948924906824
name_chinese_04,name,chinese,jd_d5dee02141ed4987,data,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_d5e9e9cdc4e5dec2,product,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_d636300c35a03ea8,swe,minilm,0.3274193090549735
name_chinese_04,name,chinese,jd_d6c1d6112a136d84,consulting,minilm,0.183650940030113
name_chinese_04,name,chinese,jd_d72594ad1673144d,product,minilm,0.2864894250333172
name_chinese_04,name,chinese,jd_d7b2b519efca45c4,swe,minilm,0.20342831479221568
name_chinese_04,name,chinese,jd_d8580bd2805ba37f,swe,minilm,0.29849039269805483
name_chinese_04,name,chinese,jd_d8937e402bae19dd,data,minilm,0.30799963103279415
name_chinese_04,name,chinese,jd_d9f7e99a04b50363,swe,minilm,0.3392633471794052
name_chinese_04,name,chinese,jd_da03765cd166509d,data,minilm,0.18850313681077005
name_chinese_04,name,chinese,jd_da97b72895297540,swe,minilm,0.4064855290963081
name_chinese_04,name,chinese,jd_dde1ced0044c6e19,unclassified,minilm,0.2832345327070942
name_chinese_04,name,chinese,jd_ddf7d4a51785055e,swe,minilm,0.2887770471005944
name_chinese_04,name,chinese,jd_df2dd64d85690763,product,minilm,0.37252951937455425
name_chinese_04,name,chinese,jd_e03fa04c4586b993,unclassified,minilm,0.1411573722869316
name_chinese_04,name,chinese,jd_e0f599531e15022a,unclassified,minilm,0.15415262496402937
name_chinese_04,name,chinese,jd_e16c972bb3cf5b35,unclassified,minilm,0.23486799627281674
name_chinese_04,name,chinese,jd_e19f2cf94d5fc4ab,data,minilm,0.36225610565047195
name_chinese_04,name,chinese,jd_e1ef16198080d5b0,data,minilm,0.3045326258382366
name_chinese_04,name,chinese,jd_e4739ea52ce7e8f2,swe,minilm,0.2563391129613785
name_chinese_04,name,chinese,jd_e518fac867df7886,data,minilm,0.31643433177532876
name_chinese_04,name,chinese,jd_e58c43c547b00f86,product,minilm,0.18850313681077005
name_chinese_04,name,chinese,jd_e592cfcc5d64f3bf,data,minilm,0.1662490204170254
name_chinese_04,name,chinese,jd_e6b64a49a58c923b,data,minilm,0.3558856226240903
name_chinese_04,name,chinese,jd_e723bf21ed78375f,unclassified,minilm,0.27799636769936487
name_chinese_04,name,chinese,jd_e76ac42bf564af58,data,minilm,0.18850313681077005
name_chinese_04,name,chinese,jd_e7bbebf12b32be5c,data,minilm,0.1586957341070987
name_chinese_04,name,chinese,jd_e9a80fb8879ec352,consulting,minilm,0.2323985090756982
name_chinese_04,name,chinese,jd_eb03bc54b248ce1b,unclassified,minilm,0.22221049705560902
name_chinese_04,name,chinese,jd_ed316c66c64088ad,data,minilm,0.30044116686943884
name_chinese_04,name,chinese,jd_ed98561b3bca8a05,consulting,minilm,0.23118144019403034
name_chinese_04,name,chinese,jd_eff21b1d54c3b85d,product,minilm,0.36145921161453476
name_chinese_04,name,chinese,jd_f002d62a3a5b0dd1,swe,minilm,0.26710987610632303
